CustomerID,Recency,Frequency,Monetary
2367,1,38,101261.62
2368,11,33,79923.14
2369,10,33,82499.91
2370,28,30,76753.45
2371,1,34,93386.14
2372,3,29,60266.14
2373,23,39,96634.35
2374,0,30,72000.23
2375,49,31,62470.3
2376,16,28,66719.57
2377,36,28,81608.49
2378,23,35,96751.46
2379,8,22,69317.74
2380,21,34,78835.43
2381,8,33,89477.83
2382,12,35,81757.19
2383,5,30,64947.41
2384,11,27,77498.71
2385,6,27,81641.01
2386,4,29,77154.31999999999
2387,5,32,80635.87
2388,21,27,67338.49
2389,5,26,64119.84
2390,17,41,100811.62
2391,10,33,91795.7
2392,6,26,60140.479999999996
2393,21,30,72092.75
2394,3,31,75594.63
2395,9,33,77760.22
2396,17,30,68422.54
2397,2,29,83254.81999999999
2398,9,36,90664.56
2399,4,25,68629.61
2400,1,34,96226.7
2401,18,28,75788.43
2402,12,32,90190.55
2403,6,26,57152.43
2404,35,30,78139.41
2405,7,27,74886.70999999999
2406,38,27,57610.73
2407,6,28,66839.84
2408,7,22,60876.19
2409,16,22,48238.13
2410,19,22,53855.23
2411,2,38,95281.57
2412,14,40,105928.55
2413,3,30,69171.89
2414,19,25,62140.27
2415,14,33,80150.65
2416,6,31,85706.94
2417,9,35,79930.5
2418,31,26,68902.09999999999
2419,3,36,74402.23
2420,1,28,69138.32
2421,16,26,55482.28
2422,4,31,70521.76
2423,4,37,96293.23
2424,34,28,72483.11
2425,0,20,37366.48
2426,9,22,52302.03
2427,5,27,66584.75
2428,36,28,70688.17
2429,2,27,73109.64
2430,21,25,50318.04
2431,14,29,69203.65
2432,11,31,75228.99
2433,7,31,82789.5
2434,1,31,71901.4
2435,4,36,99526.2
2436,5,32,74325.36
2437,1,37,81101.96
2438,25,27,56682.1
2439,10,25,38782.909999999996
2440,1,30,74591.88
2441,5,29,69144.82
2442,0,33,78081.86
2443,5,29,71475.02
2444,32,22,51496.15
2445,1,35,72972.29000000001
2446,11,22,64235.21
2447,2,27,73784.1
2448,20,28,71636.84
2449,2,32,91679.71
2450,31,36,97419.06
2451,8,26,71643.32
2452,2,29,76485.20999999999
2453,0,29,80217.67
2454,0,39,108534.86
2455,2,32,74826.91
2456,1,28,76851.29
2457,14,40,90559.49
2458,13,35,81571.98
2459,5,30,80368.21
2460,1,35,90673.33
2461,30,25,67139.93
2462,8,25,53631.56
2463,4,34,81833.46
2464,2,33,77254.2
2465,14,26,66353.28
2466,5,39,95655.97
2467,0,33,87409.9
2468,9,32,94332.19
2469,7,27,78207.43
2470,28,34,79652.81999999999
2471,6,34,91359.41
2472,2,25,74613.56999999999
2473,1,28,61356.44
2474,1,21,57739.18
2475,38,26,78600.91
2476,1,30,77616.98
2477,11,29,79803.9
2478,44,32,72609.95
2479,9,20,55811.13
2480,4,31,67009.64
2481,16,32,82165.22
2482,20,34,90722.45
2483,1,29,70644.02
2484,4,32,59690.57
2485,12,35,88919.17
2486,43,16,45422.74
2487,24,31,97324.61
2488,16,40,98844.29
2489,5,25,72995.59
2490,2,30,90277.0
2491,40,31,82193.43
2492,5,32,71186.74
2493,8,35,81311.73
2494,14,31,74929.82
2495,13,23,64514.0
2496,3,42,95094.22
2497,3,30,77270.74
2498,10,31,82202.7
2499,20,32,85734.44
2500,12,30,62774.05
2501,4,30,86486.88
2502,4,41,111979.21
2503,9,25,66895.83
2504,10,41,95612.48
2505,4,35,79786.85
2506,0,37,88666.1
2507,6,31,83390.74
2508,1,35,65666.32
2509,0,24,42186.7
2510,13,28,66437.78
2511,21,27,62638.69
2512,36,38,96940.32
2513,0,37,87566.56
2514,14,26,56303.840000000004
2515,22,28,83699.81
2516,12,23,58585.51
2517,8,30,69657.32
2518,2,29,75398.27
2519,1,22,44132.32
2520,8,22,59663.229999999996
2521,22,32,80305.44
2522,46,21,59935.77
2523,1,31,66160.22
2524,5,13,37833.8
2525,4,23,52672.15
2526,0,31,79904.54
2527,2,34,98569.95999999999
2528,5,30,84081.53
2529,3,29,78729.92
2530,12,18,60271.51
2531,11,36,95924.41
2532,0,32,76724.35
2533,23,36,93836.41
2534,17,26,59705.69
2535,15,29,66423.85
2536,19,35,74566.08
2537,10,35,103158.2
2538,17,25,64737.32
2539,4,30,61950.869999999995
2540,2,28,74727.72
2541,1,35,92154.45
2542,3,25,57877.08
2543,12,29,63063.44
2544,31,22,57273.24
2545,41,27,60221.13
2546,22,31,84506.59
2547,4,37,92784.15
2548,4,21,50461.04
2549,20,40,94196.34
2550,10,30,69471.25
2551,1,27,64683.53
2552,7,27,67283.06
2553,50,19,54065.76
2554,0,29,78846.19
2555,4,34,93317.36
2556,11,33,80351.87
2557,6,30,73913.13
2558,14,27,64046.48
2559,3,27,75631.14
2560,0,24,69308.57
2561,48,17,48367.3
2562,2,26,67487.14
2563,11,34,90193.5
2564,1,30,78927.53
2565,0,37,120496.1
2566,24,22,53397.44
2567,10,34,87567.94
2568,3,29,75507.95
2569,18,25,64702.18
2570,18,33,88421.84
2571,1,33,81207.43
2572,13,28,74143.89
2573,1,33,91221.34
2574,19,37,92245.12
2575,22,22,47978.57
2576,0,38,109911.07
2577,2,35,86150.33
2578,0,31,84665.71
2579,0,31,81352.13
2580,4,32,70001.4
2581,5,16,49030.3
2582,3,31,77942.87
2583,11,38,104053.45
2584,0,27,86510.62
2585,4,26,65944.35
2586,29,28,70313.71
2587,1,38,83937.89
2588,0,25,62233.28
2589,6,29,79450.97
2590,2,27,75750.43000000001
2591,8,34,76219.02
2592,12,36,91853.9
2593,18,27,74817.63
2594,52,31,69055.34
2595,35,34,80826.76
2596,56,20,65333.37
2597,8,31,87314.59
2598,27,27,66194.06
2599,13,33,74538.7
2600,13,36,92787.0
2601,8,31,91046.23
2602,19,29,84750.07
2603,1,44,104456.46
2604,4,26,63078.31
2605,12,35,86893.0
2606,38,25,61252.17
2607,39,29,63229.03
2608,19,24,56859.94
2609,4,35,85762.24
2610,5,38,115240.72
2611,2,21,51622.41
2612,0,32,72831.33
2613,8,33,76514.45
2614,3,34,89761.14
2615,4,36,86443.84
2616,7,37,89586.86
2617,18,30,79372.82
2618,18,31,69124.3
2619,2,39,85279.07
2620,23,33,80395.03
2621,15,31,75204.72
2622,1,36,92735.62000000001
2623,2,32,77843.88
2624,14,25,65524.46
2625,7,29,78201.92
2626,6,41,91463.97
2627,8,30,63817.85
2628,10,23,57435.04
2629,122,31,87418.14
2630,37,26,65982.64
2631,25,35,84805.04
2632,1,32,73951.39
2633,7,33,104764.08
2634,6,41,101570.04
2635,2,28,79188.74
2636,12,30,85900.54
2637,11,22,55262.46
2638,3,39,97544.54000000001
2639,22,38,98042.41
2640,4,32,80974.49
2641,5,30,71760.45
2642,19,43,109216.56999999999
2643,10,37,97649.88
2644,18,28,78438.72
2645,3,30,85605.1
2646,2,20,58219.409999999996
2647,5,28,61603.83
2648,16,30,69918.37
2649,7,33,74213.79
2650,0,30,76806.88
2651,19,24,54226.68
2652,9,33,79413.2
2653,17,27,66611.81
2654,0,33,86039.25
2655,19,23,56778.42
2656,1,26,56415.479999999996
2657,5,30,90645.53
2658,27,31,76020.33
2659,13,24,52680.95
2660,15,29,67565.19
2661,66,25,65547.59
2662,12,26,83173.19
2663,8,34,72222.64
2664,14,37,96260.09999999999
2665,3,25,69631.91
2666,1,32,79521.34
2667,5,26,60476.75
2668,12,42,120296.59
2669,8,24,54923.78
2670,0,35,101008.5
2671,6,33,85446.25
2672,1,31,69392.53
2673,25,26,65935.52
2674,1,35,93252.33
2675,11,38,105409.65
2676,15,42,106793.36
2677,6,31,72538.92
2678,18,24,59020.9
2679,0,33,77718.85
2680,19,23,53001.06
2681,14,29,84144.31
2682,1,29,79970.95
2683,40,33,90414.73
2684,15,29,90039.42
2685,1,37,80156.84
2686,3,28,71303.54
2687,9,32,88545.04
2688,21,32,83177.34
2689,1,26,57850.2
2690,39,29,68417.06
2691,9,34,98111.95
2692,7,38,76106.22
2693,16,26,64582.97
2694,0,36,95304.87
2695,27,29,59456.83
2696,2,34,91658.63
2697,11,23,60625.58
2698,0,34,90887.47
2699,12,24,62147.71
2700,2,35,74663.1
2701,2,41,96615.73
2702,21,30,78523.53
2703,22,26,69196.16
2704,4,30,77833.86
2705,7,30,75606.84
2706,1,32,82177.6
2707,0,24,56477.06
2708,4,39,102551.06
2709,36,29,74970.49
2710,9,29,75829.62
2711,0,37,105125.74
2712,1,25,60167.85
2713,11,36,94792.73
2714,38,30,69184.23
2715,34,34,86503.54
2716,1,28,70618.58
2717,2,36,89332.76
2718,21,26,66178.82
2719,15,23,68813.2
2720,9,30,79983.83
2721,0,23,56317.38
2722,27,43,103255.17
2723,14,42,109871.23
2724,2,28,79189.25
2725,16,21,62233.08
2726,8,37,102211.29
2727,10,28,77437.27
2728,2,29,77702.81
2729,1,31,92289.59
2730,13,37,91840.31
2731,16,26,60868.77
2732,1,32,85949.76
2733,3,34,81788.77
2734,23,44,118652.28
2735,10,28,51055.86
2736,7,26,65181.25
2737,30,33,76162.96
2738,9,32,79496.19
2739,11,30,69487.41
2740,15,45,96050.22
2741,5,30,81639.11
2742,0,29,73812.91
2743,27,40,83804.55
2744,6,20,57569.3
2745,26,24,52968.71
2746,6,31,82242.95
2747,19,32,79836.47
2748,15,35,80776.91
2749,22,29,69709.77
2750,5,18,37998.520000000004
2751,10,30,82639.98
2752,10,31,69521.43
2753,15,26,76260.25
2754,2,26,58156.659999999996
2755,4,37,99190.88
2756,14,28,84405.81999999999
2757,22,35,76044.36
2758,15,34,93624.73
2759,2,32,82629.84
2760,2,34,74987.25
2761,32,27,69362.99
2762,81,21,56033.9
2763,6,26,73074.42
2764,12,27,72775.59
2765,8,27,71681.25
2766,19,25,74140.09
2767,0,37,73846.25
2768,10,29,78373.15
2769,10,24,47719.97
2770,8,25,44027.06
2771,4,32,74749.70999999999
2772,2,28,57369.15
2773,16,22,68833.31
2774,21,24,57652.65
2775,21,26,77247.73
2776,29,29,74414.79
2777,32,30,80557.46
2778,2,41,101200.71
2779,18,35,81474.98
2780,37,32,86160.16
2781,10,35,75212.54
2782,6,27,61319.04
2783,19,32,81131.51
2784,36,41,98889.91
2785,0,24,47822.51
2786,15,30,75037.77
2787,2,36,93207.62
2788,3,32,68451.16
2789,4,36,94062.2
2790,9,27,71227.98
2791,3,23,54866.48
2792,20,26,53394.34
2793,1,35,83060.02
2794,10,32,80638.51
2795,27,31,76249.99
2796,14,41,107310.38
2797,1,32,88473.54000000001
2798,4,22,55566.41
2799,0,28,71287.37
2800,15,31,75304.3
2801,4,33,81764.56
2802,30,27,74456.4
2803,4,22,47555.98
2804,43,25,61166.62
2805,12,26,53406.049999999996
2806,46,26,62858.94
2807,1,37,108691.81
2808,1,33,64348.57
2809,5,36,89170.9
2810,3,36,78041.36
2811,8,29,75264.08
2812,7,28,76885.96
2813,12,26,63803.54
2814,47,33,85273.72
2815,41,21,42694.68
2816,6,25,55845.06
2817,7,32,80626.73
2818,35,22,52668.61
2819,11,25,68269.55
2820,14,29,63550.58
2821,0,33,75430.08
2822,3,31,73625.6
2823,0,39,99761.24
2824,4,39,91224.81999999999
2825,21,28,70713.01
2826,0,34,82960.20999999999
2827,45,31,73293.11
2828,9,29,71617.94
2829,46,32,87453.44
2830,11,36,87862.26
2831,21,26,58059.17
2832,2,30,86720.19
2833,15,24,65287.95
2834,25,41,100206.76
2835,3,23,53952.94
2836,33,31,72092.92
2837,6,37,90671.97
2838,41,30,78580.0
2839,25,29,72534.97
2840,18,36,80837.73
2841,18,21,59237.94
2842,39,17,50555.87
2843,7,22,57012.69
2844,39,25,47614.3
2845,15,39,96157.08
2846,4,34,83883.36
2847,0,33,69505.73
2848,40,22,58072.73
2849,14,35,90356.9
2850,8,32,91048.81
2851,18,29,66527.22
2852,3,40,96177.44
2853,0,27,71636.35
2854,16,30,79346.0
2855,18,28,75320.17
2856,3,33,92943.44
2857,7,41,97351.46
2858,8,26,63246.94
2859,11,30,74899.74
2860,17,29,69442.08
2861,4,25,54420.55
2862,15,22,53839.97
2863,29,36,79401.31999999999
2864,13,29,70626.24
2865,2,32,82952.78
2866,4,19,50507.79
2867,0,32,70281.68
2868,2,35,84698.05
2869,4,23,62993.47
2870,15,28,87421.22
2871,7,35,81093.71
2872,9,26,67015.04
2873,6,34,85105.91
2874,0,34,92546.13
2875,3,30,61910.71
2876,1,25,68623.22
2877,19,30,86602.1
2878,8,25,59781.61
2879,7,27,74649.27
2880,48,24,68015.13
2881,8,28,72919.8
2882,52,31,70667.48
2883,6,31,74870.0
2884,18,37,100899.79
2885,9,24,74582.61
2886,2,36,88010.19
2887,2,42,91297.88
2888,5,24,57027.9
2889,31,29,65042.94
2890,22,22,55255.46
2891,2,27,75487.53
2892,0,32,78395.82
2893,24,38,99881.09
2894,25,34,85172.68
2895,9,33,86806.4
2896,3,25,60758.06
2897,18,34,85215.29
2898,15,32,83479.52
2899,10,25,52384.71
2900,15,23,63297.76
2901,3,22,51001.67
2902,8,27,81874.28
2903,8,34,77116.56
2904,43,15,39732.39
2905,7,34,80401.68
2906,13,24,54023.96
2907,1,36,84836.90000000001
2908,0,36,81627.79
2909,5,40,107506.55
2910,0,35,91430.83
2911,4,22,48769.75
2912,38,27,68098.77
2913,20,21,58283.36
2914,2,31,72729.72
2915,11,29,74743.58
2916,35,29,66138.04
2917,23,29,69954.02
2918,18,30,64383.19
2919,2,27,62078.46
2920,5,35,81162.25
2921,24,37,93578.87
2922,45,21,44483.05
2923,35,24,56564.05
2924,21,31,85219.75
2925,16,31,82696.77
2926,5,37,105580.96
2927,17,40,103461.95
2928,0,28,61839.48
2929,1,34,83487.61
2930,3,21,56604.56
2931,17,28,74139.75
2932,0,28,60817.98
2933,19,38,85560.26999999999
2934,0,38,86578.14
2935,2,16,41402.93
2936,55,33,75116.15
2937,12,30,63272.799999999996
2938,5,27,62746.0
2939,9,29,62153.81
2940,21,19,59741.1
2941,1,35,82443.18
2942,3,30,70868.04000000001
2943,27,28,57013.41
2944,8,24,63274.57
2945,17,23,53215.96
2946,0,25,58130.39
2947,0,26,64993.69
2948,11,28,60166.57
2949,7,27,71191.72
2950,22,32,66207.65
2951,6,33,87746.63
2952,42,21,48656.34
2953,38,24,60042.0
2954,14,25,56056.33
2955,10,32,93095.81
2956,0,29,81932.98
2957,17,38,86929.33
2958,16,22,42121.72
2959,1,28,59130.22
2960,0,28,58673.83
2961,28,25,60367.5
2962,9,35,73460.29
2963,0,36,93939.95
2964,4,30,49947.95
2965,30,29,79117.84
2966,7,36,105210.98999999999
2967,11,27,69949.69
2968,8,25,61939.5
2969,5,27,69435.98
2970,30,30,78347.08
2971,10,30,90581.92
2972,0,44,113165.42
2973,6,26,69713.67
2974,31,31,73358.47
2975,2,29,64787.770000000004
2976,2,37,85835.89
2977,6,31,73280.07
2978,6,34,89001.11
2979,17,30,86545.62
2980,13,27,77500.06
2981,4,32,68769.22
2982,6,32,67658.89
2983,2,20,55854.09
2984,2,31,79660.23
2985,8,29,85567.56999999999
2986,14,20,52214.590000000004
2987,2,42,114601.22
2988,30,32,85871.73
2989,22,24,53031.19
2990,11,30,76039.88
2991,5,32,60950.08
2992,13,23,63937.41
2993,6,24,53422.06
2994,2,35,93972.34
2995,21,26,66869.07
2996,13,27,66860.99
2997,18,26,69116.52
2998,0,41,118046.58
2999,2,33,80286.57
3000,5,33,87840.5
3001,33,35,105075.27
3002,4,35,87215.18000000001
3003,10,30,88289.42
3004,33,24,53572.2
3005,2,33,81013.95
3006,14,38,88341.75
3007,0,24,53014.72
3008,25,33,76156.95
3009,1,30,69688.68
3010,6,33,76236.32
3011,27,22,59555.46
3012,19,36,90389.82
3013,3,25,56475.43
3014,3,26,65700.21
3015,1,29,74883.72
3016,1,37,106542.14
3017,3,29,68815.8
3018,6,33,91784.24
3019,8,24,44182.0
3020,12,31,65219.94
3021,28,23,52735.19
3022,0,32,76413.2
3023,7,27,81251.55
3024,21,31,76322.37
3025,10,33,86905.79000000001
3026,5,26,63536.13
3027,18,21,50875.48
3028,7,40,104900.31
3029,3,31,81713.14
3030,3,27,69192.9
3031,2,32,61551.44
3032,19,28,72082.53
3033,0,30,66391.0
3034,19,28,88255.51
3035,3,28,74746.1
3036,8,33,87759.42
3037,4,23,50439.15
3038,35,30,56248.65
3039,0,25,67507.7
3040,9,26,72739.49
3041,28,26,67322.88
3042,19,28,77497.43
3043,4,43,109445.01
3044,11,30,83802.66
3045,22,29,66965.13
3046,19,27,69211.72
3047,5,30,83172.65
3048,6,39,109374.53
3049,3,26,64220.66
3050,2,31,66898.33
3051,4,28,60888.51
3052,0,27,78105.07
3053,5,32,74658.93
3054,13,26,67439.18
3055,5,26,70247.61
3056,10,36,86474.4
3057,0,33,77448.2
3058,11,31,84336.02
3059,10,25,67034.15
3060,36,31,77816.13
3061,0,31,95069.66
3062,2,35,71935.12
3063,15,33,78825.67
3064,3,24,62916.939999999995
3065,2,31,84429.44
3066,10,36,79161.35
3067,6,20,57653.42
3068,38,21,57640.89
3069,21,29,68928.29
3070,0,23,52737.57
3071,1,29,83723.02
3072,7,35,91204.23
3073,4,28,76598.77
3074,0,18,49254.03
3075,16,34,67387.1
3076,5,31,60836.37
3077,8,29,66825.01
3078,33,35,94992.49
3079,4,40,107638.95
3080,65,28,62141.42
3081,7,21,43132.24
3082,16,25,55189.47
3083,28,28,69348.41
3084,19,32,98285.91
3085,4,42,87384.79
3086,0,25,47232.04
3087,21,29,82835.09
3088,2,34,95958.65
3089,7,40,100249.97
3090,26,29,70923.11
3091,6,43,120883.91
3092,26,30,71595.21
3093,35,23,57943.21
3094,18,29,63262.24
3095,14,26,50452.34
3096,3,33,99362.2
3097,16,29,73512.61
3098,9,35,99458.62
3099,6,21,43344.310000000005
3100,29,35,72554.62
3101,13,27,76373.26
3102,10,35,97225.46
3103,8,30,77449.0
3104,41,32,79769.94
3105,4,24,68989.45
3106,1,29,78219.55
3107,17,32,80543.48999999999
3108,1,35,94613.26
3109,30,23,59466.88
3110,23,40,99669.79
3111,2,19,42402.52
3112,11,32,77518.05
3113,0,22,48703.85
3114,6,37,79709.9
3115,7,18,40136.65
3116,0,27,60154.659999999996
3117,0,30,81554.19
3118,7,36,103933.02
3119,54,17,37483.1
3120,6,29,73320.44
3121,1,27,66467.98
3122,6,39,95734.47
3123,0,34,80675.41
3124,14,34,94635.1
3125,1,33,94263.74
3126,16,33,81927.6
3127,2,26,65199.92
3128,5,34,73072.06999999999
3129,4,27,68359.78
3130,9,33,90115.13
3131,18,26,60776.97
3132,21,23,43187.02
3133,18,28,65461.76
3134,0,29,81944.5
3135,9,29,69978.75
3136,39,27,70690.97
3137,6,26,62604.42
3138,1,30,75639.73
3139,1,30,79526.02
3140,4,36,98599.29
3141,0,43,88325.38
3142,1,34,75255.58
3143,8,41,89303.93
3144,8,29,76166.27
3145,4,29,83086.68
3146,4,28,68453.23
3147,2,40,105868.65
3148,18,30,63314.98
3149,0,25,64903.58
3150,25,29,67975.02
3151,38,34,78959.09
3152,20,19,55037.48
3153,8,33,72805.84
3154,5,35,96130.39
3155,2,32,86065.05
3156,16,29,83358.78
3157,35,28,63655.090000000004
3158,5,41,98324.9
3159,3,32,74108.33
3160,1,21,52315.83
3161,10,27,61210.09
3162,19,28,68039.45999999999
3163,0,31,70818.13
3164,1,23,52809.62
3165,5,32,90979.79000000001
3166,3,34,93964.54
3167,1,42,93361.66
3168,7,32,88325.16
3169,10,29,77602.59
3170,0,31,75476.39
3171,2,29,68416.05
3172,0,27,64431.93
3173,8,27,73174.74
3174,30,40,125178.98
3175,4,31,69987.67
3176,16,27,81332.39
3177,14,24,67837.4
3178,9,26,58641.96
3179,19,26,59997.8
3180,2,34,96954.64
3181,0,28,66147.54
3182,13,37,71476.57
3183,47,21,51271.51
3184,24,39,103203.27
3185,24,30,82703.98
3186,0,38,89042.22
3187,0,32,75539.62
3188,3,26,74784.09
3189,7,35,80066.34
3190,12,27,73074.53
3191,0,33,79127.05
3192,24,30,82977.35
3193,4,34,96502.97
3194,14,37,90795.62
3195,3,35,106956.49
3196,7,31,61355.79
3197,3,25,65084.91
3198,13,38,92830.41
3199,8,36,90598.37
3200,26,29,76679.58
3201,12,26,72708.76
3202,0,32,91704.7
3203,10,29,63371.54
3204,10,26,64031.84
3205,3,40,110929.85
3206,1,38,86727.93
3207,11,39,81343.19
3208,14,36,86033.78
3209,21,27,66244.55
3210,3,26,66313.67
3211,6,36,82201.37
3212,15,29,80081.97
3213,1,32,78335.14
3214,38,35,86218.01
3215,6,29,76402.14
3216,54,33,86591.81
3217,5,27,59171.76
3218,3,43,113874.54000000001
3219,14,35,102177.75
3220,15,38,92216.45
3221,4,23,62196.520000000004
3222,14,28,65444.14
3223,4,25,65376.4
3224,14,30,63649.08
3225,5,22,54519.6
3226,8,34,99116.35
3227,1,38,89712.42
3228,2,30,81162.36
3229,8,30,76989.49
3230,71,30,66005.53
3231,38,19,42273.41
3232,51,24,65052.840000000004
3233,3,39,94655.12
3234,38,24,59400.590000000004
3235,0,35,83163.82
3236,15,39,97485.72
3237,3,37,87265.74
3238,4,30,73131.09
3239,3,27,56296.67
3240,6,35,82626.59
3241,3,30,76483.77
3242,28,30,76489.1
3243,29,29,62643.71
3244,35,29,64135.21
3245,12,31,75838.55
3246,18,32,71124.6
3247,29,25,65993.66
3248,5,37,66759.18
3249,49,30,73525.25
3250,10,34,79787.31
3251,12,28,75177.5
3252,17,26,75766.33
3253,7,29,70641.83
3254,34,29,80876.65
3255,5,41,104296.56
3256,0,31,63245.33
3257,15,33,68068.73
3258,2,26,63510.420000000006
3259,4,27,71484.95
3260,12,34,82752.15
3261,9,29,70511.27
3262,17,21,53665.54
3263,18,33,62505.41
3264,1,21,50913.18
3265,3,34,95190.86
3266,12,30,78303.16
3267,3,28,73081.37
3268,16,28,87913.11
3269,36,35,94129.3
3270,5,20,40100.82
3271,18,19,35014.4
3272,2,28,84177.89
3273,2,30,86461.34
3274,21,28,71701.56
3275,0,21,58753.46
3276,7,41,88719.86
3277,24,29,76677.24
3278,4,32,82086.36
3279,31,29,72807.62
3280,1,33,72319.82
3281,6,32,88785.01
3282,37,24,61150.17
3283,14,26,68777.39
3284,7,37,78216.6
3285,14,25,54181.21
3286,6,27,68754.08
3287,1,25,64179.94
3288,3,39,110182.76
3289,17,29,71503.77
3290,24,37,96174.99
3291,11,25,65203.26
3292,4,30,77966.81
3293,5,31,91995.05
3294,8,33,88898.48
3295,5,29,72692.49
3296,35,26,54658.26
3297,14,34,82823.46
3298,8,31,67866.87
3299,10,32,84426.58
3300,0,33,84783.09
3301,25,28,61344.63
3302,2,37,93044.97
3303,5,28,71806.99
3304,0,36,100651.54
3305,3,35,67617.77
3306,6,27,71289.11
3307,6,38,111343.3
3308,7,33,91140.2
3309,5,33,82199.58
3310,27,29,73846.67
3311,2,37,99152.27
3312,10,33,95518.87
3313,4,30,81682.91
3314,13,28,74466.02
3315,2,29,68353.82
3316,6,33,86936.32
3317,0,34,92562.43
3318,2,30,85091.58
3319,5,35,87071.76
3320,4,25,61033.69
3321,1,25,67811.76
3322,6,37,109416.91
3323,20,31,74369.28
3324,8,33,83110.66
3325,16,25,67133.09
3326,7,30,63999.8
3327,7,30,80805.57
3328,0,27,66872.16
3329,18,26,48125.58
3330,9,34,76764.2
3331,7,29,77893.58
3332,0,40,100799.53
3333,5,35,101094.99
3334,16,28,73017.86
3335,0,28,64448.7
3336,12,34,86892.7
3337,16,24,56626.49
3338,9,32,81782.65
3339,6,26,59483.84
3340,0,32,80443.65
3341,5,30,68002.88
3342,7,40,101319.81999999999
3343,17,28,76153.84
3344,28,21,52739.71
3345,10,31,84569.81
3346,6,23,50540.0
3347,11,25,57736.880000000005
3348,17,30,65400.41
3349,16,26,54770.520000000004
3350,3,26,62805.97
3351,9,29,70792.64
3352,3,29,70325.84
3353,12,23,52799.78
3354,15,26,56135.32
3355,19,34,90852.53
3356,6,23,62603.95
3357,8,28,70402.19
3358,22,30,76200.53
3359,7,33,59037.56
3360,4,31,74962.22
3361,2,36,105731.23
3362,30,37,86510.22
3363,5,24,49018.08
3364,39,26,64663.38
3365,23,26,63592.22
3366,20,32,72313.35
3367,0,28,80214.66
3368,4,23,51246.28
3369,11,30,58822.72
3370,6,31,67940.17
3371,9,33,74382.15
3372,26,21,46191.159999999996
3373,4,40,106413.98
3374,27,24,59363.27
3375,3,30,77764.92
3376,15,34,80262.98999999999
3377,34,30,54235.21
3378,48,23,51520.93
3379,35,22,54200.840000000004
3380,17,24,59497.99
3381,5,26,64112.15
3382,12,29,77052.35
3383,26,32,68017.47
3384,2,35,88428.86
3385,17,33,90156.5
3386,3,32,78205.29000000001
3387,4,32,74359.46
3388,1,23,56399.579999999994
3389,5,22,57772.57
3390,5,38,98101.72
3391,11,32,81137.27
3392,1,33,85508.33
3393,0,34,84294.68
3394,10,28,60416.93
3395,18,33,69715.05
3396,0,35,85522.99
3397,28,29,74440.18
3398,2,22,51797.57
3399,22,30,66989.01
3400,48,28,86428.41
3401,1,31,80398.68
3402,20,35,105519.88
3403,2,22,52277.42
3404,11,45,132477.6
3405,8,38,80600.6
3406,9,29,72137.73
3407,2,34,89750.49
3408,23,31,77434.42
3409,3,25,72972.29
3410,1,23,58852.13
3411,6,29,76472.45999999999
3412,2,25,65401.75
3413,9,28,67840.61
3414,14,32,74840.33
3415,6,26,76716.9
3416,15,37,98274.01
3417,15,31,84606.52
3418,5,25,64563.15
3419,21,23,67161.82
3420,10,26,60104.17
3421,3,34,97153.81999999999
3422,6,27,63130.71
3423,56,28,77536.72
3424,24,33,80338.88
3425,5,37,94171.9
3426,19,28,78798.45999999999
3427,1,29,69141.84999999999
3428,1,41,102242.97
3429,18,41,88696.0
3430,6,37,85487.66
3431,21,32,94810.58
3432,11,39,87024.67
3433,26,29,68756.73
3434,16,35,103594.29
3435,1,28,80512.45
3436,6,35,86956.52
3437,13,22,59874.27
3438,9,25,70961.96
3439,0,24,58278.76
3440,1,31,74908.3
3441,2,29,79608.87
3442,5,29,81322.23
3443,19,28,68694.87
3444,40,27,60950.62
3445,1,36,112004.77
3446,2,34,87781.89
3447,4,37,82125.35
3448,6,25,56128.19
3449,4,25,58758.35
3450,4,33,95477.83
3451,1,39,94792.83
3452,0,27,54228.26
3453,19,28,76045.31999999999
3454,14,27,73291.47
3455,1,23,66646.53
3456,2,26,68029.96
3457,20,28,81984.47
3458,9,27,65765.22
3459,6,39,80610.3
3460,10,28,65645.46
3461,4,31,76546.06
3462,4,25,49757.09
3463,7,35,83020.47
3464,5,23,47211.19
3465,13,26,71869.8
3466,5,32,80273.26
3467,0,27,75093.06
3468,4,33,66753.84
3469,25,29,78154.73
3470,11,28,68249.39
3471,6,28,67137.23
3472,10,33,70805.77
3473,17,26,70803.97
3474,0,24,59157.200000000004
3475,5,35,89108.35
3476,1,26,70943.95
3477,5,28,70844.27
3478,7,35,86006.20999999999
3479,4,35,85473.12
3480,32,28,72847.57
3481,2,33,81904.13
3482,4,27,65960.42
3483,14,32,79549.63
3484,6,23,62184.37
3485,35,28,74221.5
3486,3,34,85264.92
3487,39,21,52385.89
3488,1,32,71059.5
3489,5,29,58729.08
3490,12,37,82654.28
3491,0,30,76312.97
3492,19,21,51827.43
3493,4,35,75498.99
3494,7,34,92426.29000000001
3495,13,19,56828.32
3496,0,33,89615.25
3497,1,34,79696.05
3498,8,27,68708.61
3499,7,17,38582.75
3500,5,20,46829.89
3501,1,26,59508.6
3502,18,32,87903.40000000001
3503,0,22,50167.58
3504,3,32,84293.34
3505,12,26,58564.19
3506,0,24,63606.770000000004
3507,8,28,69353.95
3508,3,23,52087.81
3509,7,38,106330.3
3510,20,26,60541.68
3511,8,30,69720.26
3512,5,35,79340.01
3513,1,38,80976.92
